@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'organization i establish usage restriction implementation guidance mobile code technology base potential cause damage information solution maliciously ii authorize monitor control mobile code information solution',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'information solution provide name address resolution service provide additional datum origin integrity artifact authoritative datum return response resolution query',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'information solution provide name address resolution service local client perform datum origin authentication datum integrity verification resolution response receive authoritative source request client solution',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'information solution solution collectively provide name address resolution service organization fault tolerant implement role separation',no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,cchcs_rfp
'solution provide mechanism protect authenticity communication session',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution provide procedure demonstrate approach regular record review information system activity authorized access audit log access report security incident tracking report',no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,cchcs_rfp
'refer attachment 8 EMR Technical evaluation criterion Worksheet appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution include performance business impact analysis bium allow maximum allowable outage solution require disaster recovery plan drp',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
'include drp include strategy recovery procedure test drp',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
'solution solution include security plan accordance NIST 800-18 subject approval agency Information Security Officer',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution provide documentation maintain system application',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'include following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o security plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o detailed design',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o description hardware software network component',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o special system configuration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o external interface',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o layer security control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o auditing interface',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide documentation information classification matrix information element element access possibly possibly process solution',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'matrix identify minimum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o information element',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o information classification sensitivity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o relevant function process',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o system database store',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide documentation follow example role process ensure person understand role comply applicable regulation',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'documentation include organizational structure relationship example role',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o designate owner system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o designate custodian s system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o security administrator s system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o user system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o outside entity send receive datum system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution include incident response plan',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'plan plan develop maintain comply applicable requirement business associate agreement federal breach reporting requirement',no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,cchcs_rfp
'o plan ensure immediate notification appropriate security official e.g. Privacy Officer iso suspect breach compromise system security',no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,cchcs_rfp
'prompt corrective action action provide security official document Corrective Action Plan',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,cchcs_rfp
'plan address handling technical non-technical privacy security incident initial response corrective action documentation reporting',no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,cchcs_rfp
'plan address respond compromise account credentials password steal key logger',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'response include disable account corrective action complete pull audit log analysis potential unauthorized access',no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'o nature breach compromise security official require security audit',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution provide ability account reconciliation',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'account reconciliation include following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o unused account review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o active account review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'refer attachment 8 EMR Technical evaluation criterion Worksheet appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'• solution meet follow additional relevant technical control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o virus protection',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o Intrusion detection Prevention solution IDS IPS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o Patch Management',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'transmission data-links send phi pi datum application system Database Management System DBMS encrypt fip 140-2 validate software refer attachment 8 EMR Technical evaluation criterion Worksheet appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution segmented layer separate minimum presentation application business logic Data persistence database layer',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'layer separate Open Systems Interconnection OSI layer 3 layer 4 firewall configure minimum port protocol',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'layer 4 firewall anomaly detection possibly possibly heuristic capability recommend',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'presentation layer contain system provide service directly internet',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'protocol include DNS SMTP HTTP HTTPS encrypted ftp server',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'system web tier communicate provide direct internet service directory service middleware etc. install application layer',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'unfeasible separate presentation application business logic layer proxy server isolate non-presentation layer service',no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'document application approved security plan',no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'direct access datum persistence database layer permit logical datum access logic layer trust sub-system utilize single database access account transaction',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Data access Logic Layer form store procedure database API Data access object Components Data access Middleware Shared Data Services Secure web Service',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'System request business logic datum access logic layer layer authenticate authorize',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'Dynamic SQL permit presentation layer',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'application alias table column database table name column name expose',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution enforce validation user input accept commit database application information repository',no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,cchcs_rfp
'datum query query presentation business logic layer validate appropriate query language validate appropriate quantity quality datum input',no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,cchcs_rfp
'include In-line Structured Query language sql call',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'system validate client input server extent',no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,cchcs_rfp
'refer attachment 8 EMR Technical evaluation criterion Worksheet appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'administrative Privileged account special user id create system administration elevated privilege purpose single individual',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'requirement apply type account administrative privilege type escalate privilege',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'System administration perform username daily non-administrative activity',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'administrative account administrative activity authorize role account individual',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'log immediately administrative complete',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'generic account account link specific person service account access phi pi change system protect datum unless log identify actual individual access datum system change',yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,cchcs_rfp
'refer attachment 8 EMR Technical evaluation criterion Worksheet appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide secure role-based access authorization utilize principle privilege layer tier',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'application default explicitly deny access authentication possibly possibly authorization mechanism require',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'application application require login offer capable remember user credentials',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'role separation system server administrator application database administrator principle privilege',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'refer attachment 8 EMR Technical evaluation criterion Worksheet appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'application access phi pi technical control unless exception grant agency iso',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o o application privileged account execute code access sql database',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'o user access rights authenticate entry application tier',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'o user input validate parameter pass public web service method',no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,cchcs_rfp
'o information require expose',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'o web application fail leave sensitive datum unprotected expose detail error message user',no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,cchcs_rfp
'exception exception log email appropriate team',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o sensitive datum store session cookie disk file etc. encrypt',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'o application protect internet web application firewall gateway proxy include documented system design',no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'o post universal Resource Locators url contain unencrypted record identifier database key',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'o post url include query string',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'refer attachment 8 EMR Technical evaluation criterion Worksheet appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution scan vulnerability medium vulnerability vulnerability resolve mitigate',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution undergo penetration testing ensure solution flaw medium vulnerability detect resolve mitigate',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution provide access pi phi internet assess additional strong authentication prevent significant datum breach password compromise',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'strong authentication define additional mandatory authentication password account direct access pi phi administrative privilege',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'follow method approve strong authentication',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'o physical token',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o time password otp',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o X. 509 certificate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o Firewall Rules',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'• strong authentication method approve personal datum access account access account holder personal datum single datum record custodian family information company',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'example application client client submit edit enrollment form themselves else access datum record',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'o personal challenge question',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'refer attachment 8 EMR Technical evaluation criterion Worksheet appropriate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'requirement statement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Architecture requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Architecture Quality attribute',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
scalability,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution scale maintain acceptable performance concurrent user increase',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution scale maintain acceptable performance transaction increase',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution scale maintain acceptable performance patient increase',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution solution stable operate sustained amount time interruption',no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,cchcs_rfp
'solution support 33 cdcr institution headquarters',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
reliability,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution reliable',no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,cchcs_rfp
'reliability ability rely system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'reliability impact primarily quality system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'reliability mean user rely accuracy system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution proven technology product',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Technologies product approve prove marketplace i.e. release customer 6 month',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
recoverability,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution able generate backup copy application datum security credentials log audit file',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
'system restore functionality result operational secure',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
'include restoration application datum security credentials log audit file previous',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
'system ability run backup concurrently operation application',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
'solution mean time repair mttr solution average repair time 4 hour',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
'solution Recovery Time Objective RTO solution restore 72 hour disaster disruption avoid unacceptable consequence associate break business continuity',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
'solution recovery objective rpo solution restore datum previous business day',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,cchcs_rfp
maintainability,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution maintainable enable developer debug fix integrate test',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'marketplace provide trained affordable staff skill set maintain system',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide end-to-end traceability transaction',no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'message element transaction loggable time enter leave host system solution',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support software release level',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'computer software maintain proven stable version release level support vendor',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
extensbility,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution extensible solution accommodate functionality compromise system dependability future extensibility',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution configurable allow user developer configure system meet change requirement change code',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
usability,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution user interface compliant american Disability Act i.e. Section 508 compliant',no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,cchcs_rfp
availability,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support load balancing server',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support fail-over event failure ensure solution highly available',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
integrity,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution enforce referential integrity',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution configurable prevent corruption loss datum accept system event system failure e.g. integrate UPS etc.',no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,cchcs_rfp
'product architecture',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution allow 3rd party reporting tool',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support concurrency',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Concurrency ability multiple instance process batch program execute time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'layered architecture business component service reuse multiple interface e.g. web ivr mobile',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'layered architecture define clean separation client business logic database access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution able support time synchronization NTP SNTP synchronize time security record time',no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,cchcs_rfp
'email capability system support IETF simple Mail transfer Protocol SMTP possibly possibly IETF Post Office Protocol POP standard',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support IETF Lightweight Directory access Protocol LDAP possibly possibly Microsoft active Directory integration mechanism retrieve authentication information',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution IAB Transmission Control Protocol Internet Protocol TCP IP network communication',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support IETF SSH File transfer Protocol SFTP file transfer capability',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support IETF domain name system dn',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support IETF Dynamic Host Configuration Protocol DHCP',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support W3C Secure Hypertext transfer Protocol HTTPS',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'server component cchc solution run Microsoft Windows server possibly possibly red hat linux',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'client desktop component cchc solution run Microsoft Windows Client operate system',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'transactional datum store relational database support SQL',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'enterprise relational database implement Microsoft SQL server Oracle Database technology',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide datum retention patient-inmate information form accessible auditing analysis reporting',no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,cchcs_rfp
'solution store seven 7 patient-inmate information operational datum store',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'System Development Life Cycle',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability migrate setup datum environment minimal reconfiguration reentry datum install',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability customize extend product',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'net Java xml technology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'system configuration support cot upgrade process',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution upgrade upgrade affect past customization verify custom test script',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'build release install install process document repeatable',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'environment physical virtual available support development testing production production fix process',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support version control product development test production configuration external management software product',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'configuration item e.g. cot extension configuration file system interface program datum conversion program configuration management control',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,cchcs_rfp
'solution support automation testing process natively integration cot testing tool',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'debug capability exist development item e.g. workflows extension custom adapter transformation',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
integration,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'integration architecture support service-oriented architecture soa software design approach application consist software service software service consumer',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide SOA integration capability conform web Services Interoperability ws-i',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'CCHCS Electronic Health Record euhr Documentum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution integrate exist CCHCS Documentum platform euhr store patient document',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution integrate euhr search retrieve list patient document',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution integrate euhr retrieve & display patient document',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'CCHCS pac ri',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution integrate cchc pac ri solution retrieve & display patient image',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'CCHCS Dictation translation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution integrate cchc s dictation dictation transcription retrieve play dictate transcribe medical record patient',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'CCHCS Third Party Administrator',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution integrate cchc Third Party Administrator send health care claim processing',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Quest 360',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution integrate Quest 360 retrieve & display lab result',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'CCHCS Central Fill solution',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution integrate Central Fill solution submit medication',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution integrate Central Fill solution receive medication dispense information',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'CCHCS Medical classification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution integrate medical classification solution track patient classification',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'CDCR Strategic Offender Management System SOMS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution integrate CDCR SOMS retrieve patient demographic datum',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution integrate CDCR SOMS post changed appointment inmate calendar',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution integrate CDCR SOMS receive notification healthcare appointment bump priority appointment reschedule',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution integrate CDCR SOMS receive patient movement notification',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution integrate CDCR SOMS receive tb assessment datum',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution integrate CDCR SOMS receive patient Effective Communications ada information',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'CCHCS Technical Infrastructure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution leverage CCHCS Digital Signature infrastructure digital signature',no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution leverage CCHCS Secure FTP infrastructure send file external CCHCS datum center',no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution leverage CCHCS Wireless infrastructure mobile device',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'cchc EMR Data access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide interface enable cchc utilization management solution staff extract datum analysis',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide interface enable Office Inspector General OIG staff extract datum auditing purpose',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
support,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'System Management',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support IETF simple Network Management Protocol SNMP trap mechanism event notification',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support IETF Syslog mechanism log',no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support remote monitoring administration Netscape Secure Sockets Layer SSL IETF Secure Shell SSH ietf IP Security IPSEC similar secure method',no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution monitor cots-provided component service',no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
